score,edge,leg,k_size,max_$,kalshi,poly
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the WTI close price be above 93.49 USD/ba,"Bitcoin above ___ on July 25? | 62,000"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↑ $4,500"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,"Bitcoin price on July 24? | 60,000-62,000"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,"Bitcoin price on July 24? | 60,000-62,000"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,"Bitcoin price on July 24? | 60,000-62,000"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4033.99 USD,What price will XRP hit in 2026? | ↑ 3.80
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.79 USD/ba,What price will XRP hit in 2026? | ↑ 3.80
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the WTI close price be above 93.39 USD/ba,"Ethereum above ___ on July 25? | 1,300"
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the WTI close price be above 93.39 USD/ba,"Ethereum above ___ on July 25? | 1,400"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.449 US,What will Silver (XAGUSD) hit Week of July 20 2026? | ↓ 
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Will Micron (MU) close above ___ end of July? | $1,300"
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the SILVER close price be above 58.049 US,"Ethereum above ___ on July 28? | 1,600"
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the GOLD close price be above 4059.99 USD,"Ethereum above ___ on July 28? | 1,600"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.449 US,"Ethereum above ___ on July 28? | 2,100"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.39 USD/ba,"Ethereum above ___ on July 28? | 2,100"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.89 USD/ba,"Ethereum above ___ on July 28? | 2,100"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,"Ethereum above ___ on July 28? | 2,300"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,"Ethereum above ___ on July 28? | 2,300"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,"Ethereum above ___ on July 28? | 2,300"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,Solana price on July 25? | >120
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,Solana price on July 25? | >120
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,Solana price on July 25? | >120
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,SPY (SPY) Up or Down on July 23? | SPY (SPY) Up or Down 
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,SPY (SPY) Up or Down on July 23? | SPY (SPY) Up or Down 
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,SPY (SPY) Up or Down on July 23? | SPY (SPY) Up or Down 
0.5,0.763,kalYES+polyNO,50.0,38.15,Will the SILVER close price be above 58.699 US,"Ethereum above ___ on July 26? | 1,800"
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the SILVER close price be above 58.199 US,"Ethereum above ___ on July 26? | 1,800"
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the GOLD close price be above 4063.99 USD,"Ethereum above ___ on July 26? | 1,800"
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the WTI close price be above 93.79 USD/ba,"Ethereum above ___ on July 26? | 1,800"
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,What price will Solana hit July 20-26? | ↑ 90
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,What price will Solana hit July 20-26? | ↑ 90
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,What price will Solana hit July 20-26? | ↑ 90
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.449 US,July 2026 Temperature Increase (ºC) | 1.15–1.19ºC
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.39 USD/ba,July 2026 Temperature Increase (ºC) | 1.15–1.19ºC
0.5,0.763,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.89 USD/ba,July 2026 Temperature Increase (ºC) | 1.15–1.19ºC
0.5,0.763,kalYES+polyNO,50.0,38.15,Will the SILVER close price be above 58.899 US,Will Meta (META) close above ___ end of July? | $520
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the SILVER close price be above 58.299 US,Will Meta (META) close above ___ end of July? | $520
0.5,0.763,kalYES+polyNO,500.0,381.5,Will the GOLD close price be above 4065.99 USD,Will Meta (META) close above ___ end of July? | $520
0.67,0.762,kalYES+polyNO,500.0,381.0,Will the SILVER close price be above 58.049 US,"CZ # posts July 17 - July 24, 2026? | 20-39"
0.67,0.762,kalYES+polyNO,500.0,381.0,Will the GOLD close price be above 4059.99 USD,"CZ # posts July 17 - July 24, 2026? | 20-39"
0.67,0.762,kalYES+polyNO,500.0,381.0,Will the SILVER close price be above 58.049 US,XRP above ___ on July 26? | 0.90
0.67,0.762,kalYES+polyNO,500.0,381.0,Will the GOLD close price be above 4059.99 USD,XRP above ___ on July 26? | 0.90
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,XRP price on July 25? | 0.60-0.70
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,XRP price on July 25? | 0.60-0.70
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,XRP price on July 25? | 0.60-0.70
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,XRP price on July 25? | 0.70-0.80
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,XRP price on July 25? | 0.70-0.80
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,XRP price on July 25? | 0.70-0.80
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,XRP above ___ on July 25? | 1.40
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,XRP above ___ on July 25? | 1.40
0.67,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,XRP above ___ on July 25? | 1.40
0.67,0.762,kalYES+polyNO,500.0,381.0,Will the WTI close price be above 93.39 USD/ba,Solana above ___ on July 25? | 60
0.5,0.762,kalYES+polyNO,500.0,381.0,Will the WTI close price be above 93.69 USD/ba,"Bitcoin above ___ on July 26? | 62,000"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Will Micron (MU) close above ___ end of July? | $1,320"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.199 US,"Will Micron (MU) close above ___ end of July? | $1,340"
0.5,0.762,kalYES+polyNO,20.0,15.24,Will the WTI close price be above 93.99 USD/ba,WTI Crude Oil (WTI) closes above ___ on July 23? | $87
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.349 US,"CZ # posts July 24 - July 31, 2026? | 200+"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.49 USD/ba,"CZ # posts July 24 - July 31, 2026? | 200+"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.399 US,"Khamenei # posts July 21 - July 28, 2026? | 25-29"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.29 USD/ba,"Khamenei # posts July 21 - July 28, 2026? | 25-29"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.399 US,"Khamenei # posts July 21 - July 28, 2026? | 30-34"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.29 USD/ba,"Khamenei # posts July 21 - July 28, 2026? | 30-34"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,"Bitcoin price on July 27? | 56,000-58,000"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,"Bitcoin price on July 27? | 56,000-58,000"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,"Bitcoin price on July 27? | 56,000-58,000"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4033.99 USD,What price will $ANSEM hit in 2026? | ↑ $2
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.79 USD/ba,What price will $ANSEM hit in 2026? | ↑ $2
0.5,0.762,kalYES+polyNO,100.0,76.2,Will the SILVER close price be above 58.649 US,What price will $ANSEM hit in 2026? | ↓ $0.08
0.5,0.762,kalYES+polyNO,500.0,381.0,Will the SILVER close price be above 58.149 US,What price will $ANSEM hit in 2026? | ↓ $0.08
0.5,0.762,kalYES+polyNO,20.0,15.24,Will the WTI close price be above 94.29 USD/ba,What price will $ANSEM hit in 2026? | ↓ $0.08
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.449 US,"Khamenei # posts July 24 - July 31, 2026? | 45-49"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.39 USD/ba,"Khamenei # posts July 24 - July 31, 2026? | 45-49"
0.5,0.762,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.89 USD/ba,"Khamenei # posts July 24 - July 31, 2026? | 45-49"
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,XRP above ___ on July 27? | 0.60
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,XRP above ___ on July 27? | 0.60
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,XRP above ___ on July 27? | 0.70
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,XRP above ___ on July 27? | 0.70
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,XRP above ___ on July 27? | 0.80
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,XRP above ___ on July 27? | 0.80
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,XRP above ___ on July 27? | 0.90
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,XRP above ___ on July 27? | 0.90
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,Solana above ___ on July 27? | 30
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,Solana above ___ on July 27? | 30
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,Solana above ___ on July 27? | 40
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,Solana above ___ on July 27? | 40
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,Solana above ___ on July 27? | 50
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,Solana above ___ on July 27? | 50
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,Solana above ___ on July 27? | 60
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,Solana above ___ on July 27? | 60
0.67,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,How many 6.5 or above earthquakes July 20 - July 26? | 4
0.67,0.761,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,How many 6.5 or above earthquakes July 20 - July 26? | 4
0.67,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,How many 6.5 or above earthquakes July 20 - July 26? | 4
0.67,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.299 US,Solana price on July 28? | 60-70
0.67,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.09 USD/ba,Solana price on July 28? | 60-70
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.049 US,XRP above ___ on July 25? | 0.90
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4059.99 USD,XRP above ___ on July 25? | 0.90
0.67,0.761,kalYES+polyNO,500.0,380.5,Will the WTI close price be above 93.39 USD/ba,Solana above ___ on July 25? | 20
0.6,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,What will Silver (XAGUSD) hit in July 2026? | ↓ $48
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the WTI close price be above 93.39 USD/ba,"Bitcoin above ___ on July 28? | 56,000"
0.5,0.761,kalYES+polyNO,100.0,76.1,Will the SILVER close price be above 58.549 US,"Bitcoin above ___ on July 28? | 60,000"
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the WTI close price be above 93.49 USD/ba,"Bitcoin above ___ on July 28? | 60,000"
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the WTI close price be above 93.39 USD/ba,"Bitcoin above ___ on July 26? | 56,000"
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the WTI close price be above 93.39 USD/ba,"Ethereum above ___ on July 25? | 1,500"
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,Solana above ___ on July 26? | 120
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,Solana above ___ on July 26? | 120
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,Solana above ___ on July 26? | 120
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,Solana above ___ on July 26? | 130
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,Solana above ___ on July 26? | 130
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,Solana above ___ on July 26? | 130
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.399 US,What price will XRP hit on July 23? | ↑ 1.15
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.29 USD/ba,What price will XRP hit on July 23? | ↑ 1.15
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4033.99 USD,"Khamenei # posts July 21 - July 28, 2026? | 35-39"
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.79 USD/ba,"Khamenei # posts July 21 - July 28, 2026? | 35-39"
0.5,0.761,kalYES+polyNO,100.0,76.1,Will the SILVER close price be above 58.549 US,"Ethereum above ___ on July 27? | 1,700"
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the WTI close price be above 93.49 USD/ba,"Ethereum above ___ on July 27? | 1,700"
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.499 US,"Bitcoin price on July 27? | <56,000"
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4035.99 USD,"Bitcoin price on July 27? | <56,000"
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.49 USD/ba,"Bitcoin price on July 27? | <56,000"
0.5,0.761,kalYES+polyNO,50.0,38.05,Will the SILVER close price be above 58.699 US,Will Meta (META) close above ___ end of July? | $500
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the SILVER close price be above 58.199 US,Will Meta (META) close above ___ end of July? | $500
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the GOLD close price be above 4063.99 USD,Will Meta (META) close above ___ end of July? | $500
0.5,0.761,kalYES+polyNO,500.0,380.5,Will the WTI close price be above 93.79 USD/ba,Will Meta (META) close above ___ end of July? | $500
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4031.99 USD,What price will Plasma hit in 2026? | ↑ 2.20
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.19 USD/ba,What price will Plasma hit in 2026? | ↑ 2.20
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.69 USD/ba,What price will Plasma hit in 2026? | ↑ 2.20
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.59 USD/ba,What price will Plasma hit in 2026? | ↑ 2.20
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.39 USD/ba,What price will Plasma hit in 2026? | ↑ 2.20
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4031.99 USD,What price will Plasma hit in 2026? | ↑ 2.00
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.19 USD/ba,What price will Plasma hit in 2026? | ↑ 2.00
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.69 USD/ba,What price will Plasma hit in 2026? | ↑ 2.00
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.59 USD/ba,What price will Plasma hit in 2026? | ↑ 2.00
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.39 USD/ba,What price will Plasma hit in 2026? | ↑ 2.00
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.349 US,What price will Plasma hit in 2026? | ↑ 1.60
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.49 USD/ba,What price will Plasma hit in 2026? | ↑ 1.60
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.399 US,What price will $ANSEM hit in 2026? | ↑ $1.5
0.5,0.761,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.29 USD/ba,What price will $ANSEM hit in 2026? | ↑ $1.5
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4021.99 USD,How many 5.5 or above earthquakes July 20 - July 26? | 9
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.249 US,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4027.99 USD,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4031.99 USD,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.19 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.69 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.59 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.39 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4033.99 USD,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.79 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | 1
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4031.99 USD,How many 5.5 or above earthquakes July 20 - July 26? | >
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 91.19 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | >
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.69 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | >
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.59 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | >
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.39 USD/ba,How many 5.5 or above earthquakes July 20 - July 26? | >
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4029.99 USD,Solana above ___ on July 26? | 80
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.99 USD/ba,Solana above ___ on July 26? | 80
0.67,0.76,kalYES+polyNO,50.0,38.0,Will the SILVER close price be above 58.799 US,Solana price on July 26? | 70-80
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4029.99 USD,Solana price on July 26? | 80-90
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.99 USD/ba,Solana price on July 26? | 80-90
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the SILVER close price be above 57.349 US,XRP above ___ on July 27? | 1.20
0.67,0.76,polyYES+kalNO,0.0,0.0,Will the WTI close price be above 90.49 USD/ba,XRP above ___ on July 27? | 1.20
0.67,0.76,kalYES+polyNO,500.0,380.0,Will the SILVER close price be above 58.099 US,Solana above ___ on July 27? | 70
